 
********************************
*RESULT OF EIGEN VALUE ANALYSIS*
********************************
 
 NUMBER OF ITERATIONS = 16
 
   NO.   EIGENVALUE    ANGL.FREQUENCY FREQUENCY(HZ)
      2210  1.4135E+00  9.1459E-05 -1.0494E-03  3.6170E-03  8.5801E-05  1.4238E-01  1.4353E+00
      2211  1.1392E+00  2.4781E-04 -1.0678E-03  3.3256E-03  1.2254E-04  1.3739E-01  1.1642E+00
      2212  1.0070E+00  1.5378E-04 -1.3831E-03  3.2882E-03  2.3481E-05  1.2833E-01  1.0318E+00
      2213  7.6423E-01  3.6893E-04 -1.4014E-03  2.8822E-03  6.6646E-05  1.2150E-01  7.9319E-01
      2214  6.4942E-01  2.2101E-04 -1.8025E-03  2.8303E-03 -5.9129E-05  1.0925E-01  6.7721E-01
      2215  4.4843E-01  4.8819E-04 -1.7474E-03  2.3070E-03  8.6538E-06  1.0047E-01  4.8162E-01
      2216  3.5630E-01  2.9914E-04 -2.2426E-03  2.2415E-03 -1.5332E-04  8.4836E-02  3.8634E-01
      2217  2.0787E-01  6.0835E-04 -2.1001E-03  1.5916E-03 -5.7076E-05  7.4032E-02  2.4490E-01
      2218  1.4393E-01  4.0116E-04 -2.3929E-03  1.4953E-03 -2.7978E-04  5.4868E-02  1.7335E-01
      2219  6.0160E-02  8.4199E-04 -2.2147E-03  6.7413E-04 -8.4448E-05  4.1501E-02  9.4222E-02
      2220  2.8128E-02  4.7133E-05 -5.4896E-03  5.3789E-04 -3.2606E-04  1.9239E-02  4.5676E-02
      2221  9.0003E-03 -2.4509E-04 -5.6895E-03  7.6527E-05  1.4747E-04  2.2914E-02  4.1721E-02
      3001  1.4190E+00  2.7657E-02  1.4251E-02  1.2285E-02 -2.8816E-02  1.8225E-01  1.4343E+00
      3002 -6.6538E-02 -1.9989E-01 -2.3533E-01 -5.0370E-02 -3.0054E-02  1.7653E-01  3.5718E-01
      3003 -1.2041E-01 -8.4445E-02 -7.1116E-02 -2.1238E-02 -6.0505E-03  1.5919E-01  2.8184E-01
      3004 -6.0210E-02 -9.8189E-03  5.0987E-03 -1.0118E-02 -6.3154E-03  2.0766E-01  3.6511E-01
      3005 -1.2701E-01 -4.5732E-03  4.7475E-04 -3.9381E-03 -2.0758E-03  1.7522E-01  3.2834E-01
      3006 -7.0711E-02  1.0984E-03  3.4515E-03 -7.5024E-04 -4.1259E-04  2.0004E-01  3.5410E-01
      3007 -1.2607E-01  2.3581E-04  1.1223E-03 -2.7151E-04 -1.5393E-04  1.6880E-01  3.1866E-01
      3008 -6.7795E-02  2.8265E-03  4.7495E-03  2.1267E-05  5.5433E-05  1.9268E-01  3.4132E-01
      3009 -1.1995E-01  9.0448E-04  1.4129E-03  5.8703E-05  7.4748E-05  1.6050E-01  3.0324E-01
      3010 -6.3619E-02  2.5261E-03  4.3837E-03 -1.5902E-05  2.0554E-06  1.8070E-01  3.2010E-01
      3011 -1.1051E-01  7.8944E-04  1.2927E-03  6.8378E-05  7.4821E-05  1.4777E-01  2.7919E-01
      3012 -5.7376E-02  2.3148E-03  3.9809E-03 -1.6024E-05  1.0243E-05  1.6301E-01  2.8876E-01
      3013 -9.7175E-02  7.1208E-04  1.1415E-03  9.5955E-05  1.0410E-04  1.2984E-01  2.4536E-01
      3014 -4.8908E-02  1.9822E-03  3.4140E-03 -2.0882E-05  1.2306E-05  1.3897E-01  2.4618E-01
      3015 -7.9632E-02  5.9430E-04  9.3658E-04  1.2285E-04  1.3288E-04  1.0629E-01  2.0088E-01
      3016 -3.8054E-02  1.5601E-03  2.6724E-03 -2.7259E-05  1.5434E-05  1.0818E-01  1.9164E-01
      3017 -5.7633E-02  4.5148E-04  7.8436E-04  1.5906E-04  1.7052E-04  7.6795E-02  1.4521E-01
      3018 -2.4636E-02  1.0675E-03  2.0951E-03 -1.1395E-05  4.1856E-05  7.0334E-02  1.2461E-01
      3019 -3.1491E-02  1.2523E-04 -3.9242E-04  2.1607E-04  2.0170E-04  4.1404E-02  7.8273E-02
      3020 -1.0901E-02 -1.1201E-04 -1.9836E-03 -3.2941E-06  9.4483E-05  2.6405E-02  4.6812E-02
      3021 -1.5611E-02 -3.8974E-04 -1.0855E-03  1.7400E-04  2.5394E-04  2.1654E-02  4.0355E-02
      3051  1.4190E+00  2.7657E-02  1.4251E-02  1.2285E-02 -2.8816E-02  1.8225E-01  1.4343E+00
      3053 -1.2041E-01 -8.4445E-02 -7.1116E-02 -2.1238E-02 -6.0505E-03  1.5919E-01  2.8184E-01
      3055 -1.2701E-01 -4.5732E-03  4.7475E-04 -3.9381E-03 -2.0758E-03  1.7522E-01  3.2834E-01
      3057 -1.2607E-01  2.3581E-04  1.1223E-03 -2.7151E-04 -1.5393E-04  1.6880E-01  3.1866E-01
      3059 -1.1995E-01  9.0448E-04  1.4129E-03  5.8703E-05  7.4748E-05  1.6050E-01  3.0324E-01
      3061 -1.1051E-01  7.8944E-04  1.2927E-03  6.8378E-05  7.4821E-05  1.4777E-01  2.7919E-01
      3063 -9.7175E-02  7.1208E-04  1.1415E-03  9.5955E-05  1.0410E-04  1.2984E-01  2.4536E-01
      3065 -7.9632E-02  5.9430E-04  9.3658E-04  1.2285E-04  1.3288E-04  1.0629E-01  2.0088E-01
      3067 -5.7633E-02  4.5148E-04  7.8436E-04  1.5906E-04  1.7052E-04  7.6795E-02  1.4521E-01
      3069 -3.1491E-02  1.2523E-04 -3.9242E-04  2.1607E-04  2.0170E-04  4.1404E-02  7.8273E-02
      3071 -1.5611E-02 -3.8974E-04 -1.0855E-03  1.7400E-04  2.5394E-04  2.1654E-02  4.0355E-02
      3101  1.4190E+00  2.7657E-02  1.4251E-02 -2.5231E-10  4.5940E-13  1.8225E-01  1.4333E+00
      3102 -6.6538E-02 -1.9989E-01 -2.3533E-01 -2.5410E-10  2.1761E-11  1.7653E-01  3.4243E-01
      3103 -1.2041E-01 -8.4445E-02 -7.1116E-02 -2.0242E-10 -1.8261E-11  1.5919E-01  2.7923E-01
      3104 -6.0210E-02 -9.8189E-03  5.0987E-03 -1.9228E-10  1.4190E-11  2.0766E-01  3.6452E-01
      3105 -1.2701E-01 -4.5732E-03  4.7475E-04 -2.0609E-10 -1.6321E-11  1.7522E-01  3.2825E-01
      3106 -7.0711E-02  1.0984E-03  3.4515E-03 -2.0098E-10 -1.0977E-11  2.0004E-01  3.5409E-01
      3107 -1.2607E-01  2.3581E-04  1.1223E-03 -2.1995E-10 -1.2845E-11  1.6880E-01  3.1866E-01
      3108 -6.7795E-02  2.8265E-03  4.7495E-03 -2.2209E-10 -1.0751E-11  1.9268E-01  3.4132E-01
      3109 -1.1995E-01  9.0448E-04  1.4129E-03 -2.1832E-10 -1.4947E-11  1.6050E-01  3.0324E-01
      3110 -6.3619E-02  2.5261E-03  4.3837E-03 -2.0243E-10 -2.3838E-13  1.8070E-01  3.2010E-01
      3111 -1.1051E-01  7.8944E-04  1.2927E-03 -1.8683E-10 -1.1544E-11  1.4777E-01  2.7919E-01
      3112 -5.7376E-02  2.3148E-03  3.9809E-03 -1.4973E-10 -7.5322E-12  1.6301E-01  2.8876E-01
      3113 -9.7175E-02  7.1208E-04  1.1415E-03 -1.3733E-10 -2.3170E-11  1.2984E-01  2.4536E-01
      3114 -4.8908E-02  1.9822E-03  3.4140E-03 -1.0621E-10 -1.5942E-11  1.3897E-01  2.4618E-01
      3115 -7.9632E-02  5.9430E-04  9.3658E-04 -1.0753E-10 -2.6245E-11  1.0629E-01  2.0088E-01
      3116 -3.8054E-02  1.5601E-03  2.6724E-03 -9.8445E-11 -6.8340E-12  1.0818E-01  1.9164E-01
      3117 -5.7633E-02  4.5148E-04  7.8436E-04 -9.7975E-11 -2.5153E-11  7.6795E-02  1.4521E-01
      3118 -2.4636E-02  1.0675E-03  2.0951E-03 -1.0089E-10 -4.4226E-11  7.0334E-02  1.2461E-01
      3119 -3.1491E-02  1.2523E-04 -3.9242E-04 -7.2932E-11 -2.5643E-11  4.1404E-02  7.8271E-02
      3120 -1.0901E-02 -1.1201E-04 -1.9836E-03 -5.0393E-11 -1.4082E-11  2.6405E-02  4.6812E-02
      3121 -1.5611E-02 -3.8974E-04 -1.0855E-03 -3.0836E-11 -9.4003E-12  2.1654E-02  4.0351E-02
      3151  1.4190E+00  2.7657E-02  1.4251E-02 -1.2285E-02  2.8816E-02  1.8225E-01  1.4343E+00
      3153 -1.2041E-01 -8.4445E-02 -7.1116E-02  2.1238E-02  6.0505E-03  1.5919E-01  2.8184E-01
      3155 -1.2701E-01 -4.5732E-03  4.7475E-04  3.9381E-03  2.0758E-03  1.7522E-01  3.2834E-01
      3157 -1.2607E-01  2.3581E-04  1.1223E-03  2.7151E-04  1.5393E-04  1.6880E-01  3.1866E-01
      3159 -1.1995E-01  9.0448E-04  1.4129E-03 -5.8703E-05 -7.4748E-05  1.6050E-01  3.0324E-01
      3161 -1.1051E-01  7.8944E-04  1.2927E-03 -6.8378E-05 -7.4821E-05  1.4777E-01  2.7919E-01
      3163 -9.7175E-02  7.1208E-04  1.1415E-03 -9.5956E-05 -1.0410E-04  1.2984E-01  2.4536E-01
      3165 -7.9632E-02  5.9430E-04  9.3658E-04 -1.2285E-04 -1.3288E-04  1.0629E-01  2.0088E-01
      3167 -5.7633E-02  4.5148E-04  7.8436E-04 -1.5906E-04 -1.7052E-04  7.6795E-02  1.4521E-01
      3169 -3.1491E-02  1.2523E-04 -3.9242E-04 -2.1607E-04 -2.0170E-04  4.1404E-02  7.8273E-02
      3171 -1.5611E-02 -3.8974E-04 -1.0855E-03 -1.7400E-04 -2.5394E-04  2.1654E-02  4.0355E-02
      3201  1.4190E+00  2.7657E-02  1.4251E-02 -1.2285E-02  2.8816E-02  1.8225E-01  1.4343E+00
      3202 -6.6538E-02 -1.9989E-01 -2.3533E-01  5.0370E-02  3.0054E-02  1.7653E-01  3.5718E-01
      3203 -1.2041E-01 -8.4445E-02 -7.1116E-02  2.1238E-02  6.0505E-03  1.5919E-01  2.8184E-01
      3204 -6.0210E-02 -9.8189E-03  5.0987E-03  1.0118E-02  6.3154E-03  2.0766E-01  3.6511E-01
      3205 -1.2701E-01 -4.5732E-03  4.7475E-04  3.9381E-03  2.0758E-03  1.7522E-01  3.2834E-01
      3206 -7.0711E-02  1.0984E-03  3.4515E-03  7.5024E-04  4.1259E-04  2.0004E-01  3.5410E-01
      3207 -1.2607E-01  2.3581E-04  1.1223E-03  2.7151E-04  1.5393E-04  1.6880E-01  3.1866E-01
      3208 -6.7795E-02  2.8265E-03  4.7495E-03 -2.1268E-05 -5.5433E-05  1.9268E-01  3.4132E-01
      3209 -1.1995E-01  9.0448E-04  1.4129E-03 -5.8703E-05 -7.4748E-05  1.6050E-01  3.0324E-01
      3210 -6.3619E-02  2.5261E-03  4.3837E-03  1.5902E-05 -2.0554E-06  1.8070E-01  3.2010E-01
      3211 -1.1051E-01  7.8944E-04  1.2927E-03 -6.8378E-05 -7.4821E-05  1.4777E-01  2.7919E-01
      3212 -5.7376E-02  2.3148E-03  3.9809E-03  1.6024E-05 -1.0243E-05  1.6301E-01  2.8876E-01
      3213 -9.7175E-02  7.1208E-04  1.1415E-03 -9.5956E-05 -1.0410E-04  1.2984E-01  2.4536E-01
      3214 -4.8908E-02  1.9822E-03  3.4140E-03  2.0882E-05 -1.2306E-05  1.3897E-01  2.4618E-01
      3215 -7.9632E-02  5.9430E-04  9.3658E-04 -1.2285E-04 -1.3288E-04  1.0629E-01  2.0088E-01
      3216 -3.8054E-02  1.5601E-03  2.6724E-03  2.7258E-05 -1.5434E-05  1.0818E-01  1.9164E-01
      3217 -5.7633E-02  4.5148E-04  7.8436E-04 -1.5906E-04 -1.7052E-04  7.6795E-02  1.4521E-01
      3218 -2.4636E-02  1.0675E-03  2.0951E-03  1.1395E-05 -4.1856E-05  7.0334E-02  1.2461E-01
      3219 -3.1491E-02  1.2523E-04 -3.9242E-04 -2.1607E-04 -2.0170E-04  4.1404E-02  7.8273E-02
      3220 -1.0901E-02 -1.1201E-04 -1.9836E-03  3.2940E-06 -9.4483E-05  2.6405E-02  4.6812E-02
      3221 -1.5611E-02 -3.8974E-04 -1.0855E-03 -1.7400E-04 -2.5394E-04  2.1654E-02  4.0355E-02
      4001 -2.2340E+00 -4.3722E-01 -5.0771E-01 -1.0154E-01 -3.9343E-02  1.6156E-01  1.7946E+00
      4002 -3.2434E+00 -2.5464E-01 -2.4526E-01 -5.0519E-02 -6.6748E-03  1.2040E-01  3.0020E+00
      4003 -3.0878E+00 -4.5697E-02  1.3718E-02 -7.3957E-03  6.1095E-03  1.4821E-01  3.0830E+00
      4004 -2.7919E+00 -1.2047E-02  2.4918E-03 -4.2113E-03 -7.4544E-03  1.6917E-01  2.8026E+00
      4005 -2.6388E+00 -2.4623E-03 -1.4607E-03  3.3446E-03  2.1468E-04  1.6088E-01  2.6515E+00
      4006 -2.3183E+00 -1.8009E-03 -1.0666E-03  3.3172E-03 -2.3139E-05  1.5800E-01  2.3330E+00
      4007 -2.1623E+00 -2.8252E-04  3.5324E-04  3.8758E-03  2.0222E-04  1.5435E-01  2.1788E+00
      4008 -1.8546E+00  2.2730E-05  6.7875E-04  3.8304E-03  3.3487E-04  1.5224E-01  1.8736E+00
      4009 -1.7055E+00 -2.0450E-04  5.3882E-04  3.7718E-03  2.5461E-04  1.4646E-01  1.7245E+00
      4010 -1.4134E+00 -1.9428E-04  9.6519E-04  3.5468E-03  3.3676E-04  1.4290E-01  1.4353E+00
      4011 -1.2749E+00 -3.1157E-04  8.7761E-04  3.5093E-03  2.4589E-04  1.3427E-01  1.2962E+00
      4012 -1.0068E+00 -2.1486E-04  1.4119E-03  3.1910E-03  3.6663E-04  1.2905E-01  1.0320E+00
      4013 -8.8357E-01 -3.9955E-04  1.2461E-03  3.1342E-03  2.4292E-04  1.1726E-01  9.0704E-01
      4014 -6.4927E-01 -2.6535E-04  1.8848E-03  2.7029E-03  3.9187E-04  1.1020E-01  6.7754E-01
      4015 -5.4629E-01 -4.9842E-04  1.6383E-03  2.6309E-03  2.3302E-04  9.5050E-02  5.7112E-01
      4016 -3.5613E-01 -3.2141E-04  2.3581E-03  2.0802E-03  4.1262E-04  8.6018E-02  3.8701E-01
      4017 -2.7878E-01 -6.0676E-04  2.0736E-03  1.9998E-03  2.1633E-04  6.7332E-02  3.0289E-01
      4018 -1.4373E-01 -3.5428E-04  3.0211E-03  1.3256E-03  4.2617E-04  5.6306E-02  1.7484E-01
      4019 -9.7966E-02 -7.3895E-04  2.2172E-03  1.1975E-03  2.3719E-04  3.4639E-02  1.1556E-01
      4020 -2.7916E-02 -4.6206E-04  1.2165E-03  2.9927E-04  4.5465E-04  2.1024E-02  4.6147E-02
      4021 -2.5031E-02 -9.4520E-04  7.1079E-04  5.2860E-04  5.7287E-04  1.2152E-02  3.2674E-02
      4101 -2.2340E+00 -4.3722E-01 -5.0771E-01 -2.6633E-10 -2.2145E-11  1.6156E-01  1.7847E+00
      4102 -3.2434E+00 -2.5464E-01 -2.4526E-01 -1.8310E-10 -6.8856E-11  1.2040E-01  3.0007E+00
      4103 -3.0878E+00 -4.5697E-02  1.3718E-02 -1.5549E-10 -5.3762E-11  1.4821E-01  3.0829E+00
      4104 -2.7919E+00 -1.2047E-02  2.4918E-03 -2.1759E-10 -6.6895E-12  1.6917E-01  2.8025E+00
      4105 -2.6388E+00 -2.4623E-03 -1.4607E-03 -2.1167E-10 -1.1029E-11  1.6088E-01  2.6515E+00
      4106 -2.3183E+00 -1.8009E-03 -1.0666E-03 -2.2596E-10 -9.6657E-12  1.5800E-01  2.3330E+00
      4107 -2.1623E+00 -2.8252E-04  3.5324E-04 -2.4020E-10  1.3782E-12  1.5435E-01  2.1788E+00
      4108 -1.8546E+00  2.2730E-05  6.7875E-04 -2.3623E-10  1.2064E-11  1.5224E-01  1.8736E+00
      4109 -1.7055E+00 -2.0450E-04  5.3882E-04 -2.2589E-10  7.8466E-12  1.4646E-01  1.7245E+00
      4110 -1.4134E+00 -1.9427E-04  9.6519E-04 -2.2115E-10 -5.4656E-12  1.4290E-01  1.4353E+00
      4111 -1.2749E+00 -3.1157E-04  8.7761E-04 -1.9041E-10  5.4050E-12  1.3427E-01  1.2962E+00
      4112 -1.0068E+00 -2.1486E-04  1.4119E-03 -1.6049E-10 -4.7136E-12  1.2905E-01  1.0319E+00
      4113 -8.8357E-01 -3.9955E-04  1.2461E-03 -1.3501E-10 -2.0297E-11  1.1726E-01  9.0703E-01
      4114 -6.4927E-01 -2.6535E-04  1.8848E-03 -9.9984E-11 -3.8463E-12  1.1020E-01  6.7753E-01
      4115 -5.4629E-01 -4.9842E-04  1.6383E-03 -1.0227E-10 -1.6080E-14  9.5050E-02  5.7111E-01
      4116 -3.5613E-01 -3.2141E-04  2.3581E-03 -9.3552E-11 -1.3715E-11  8.6018E-02  3.8699E-01
      4117 -2.7878E-01 -6.0676E-04  2.0736E-03 -9.2440E-11 -4.0763E-11  6.7332E-02  3.0287E-01
      4118 -1.4373E-01 -3.5428E-04  3.0211E-03 -8.2019E-11 -1.8857E-11  5.6306E-02  1.7483E-01
      4119 -9.7966E-02 -7.3895E-04  2.2172E-03 -6.0629E-11 -9.4496E-12  3.4639E-02  1.1554E-01
      4120 -2.7916E-02 -4.6206E-04  1.2165E-03 -2.2958E-11 -1.2033E-11  2.1024E-02  4.6137E-02
      4121 -2.5031E-02 -9.4520E-04  7.1079E-04  8.2771E-12 -3.6169E-14  1.2152E-02  3.2646E-02
      4201 -2.2340E+00 -4.3722E-01 -5.0771E-01  1.0154E-01  3.9343E-02  1.6156E-01  1.7946E+00
      4202 -3.2434E+00 -2.5464E-01 -2.4526E-01  5.0519E-02  6.6748E-03  1.2040E-01  3.0020E+00
      4203 -3.0878E+00 -4.5697E-02  1.3718E-02  7.3957E-03 -6.1095E-03  1.4821E-01  3.0830E+00
      4204 -2.7919E+00 -1.2047E-02  2.4918E-03  4.2113E-03  7.4544E-03  1.6917E-01  2.8026E+00
      4205 -2.6388E+00 -2.4623E-03 -1.4607E-03 -3.3446E-03 -2.1468E-04  1.6088E-01  2.6515E+00
      4206 -2.3183E+00 -1.8009E-03 -1.0666E-03 -3.3172E-03  2.3139E-05  1.5800E-01  2.3330E+00
      4207 -2.1623E+00 -2.8252E-04  3.5324E-04 -3.8758E-03 -2.0222E-04  1.5435E-01  2.1788E+00
      4208 -1.8546E+00  2.2730E-05  6.7875E-04 -3.8304E-03 -3.3487E-04  1.5224E-01  1.8736E+00
      4209 -1.7055E+00 -2.0450E-04  5.3882E-04 -3.7718E-03 -2.5461E-04  1.4646E-01  1.7245E+00
      4210 -1.4134E+00 -1.9427E-04  9.6519E-04 -3.5468E-03 -3.3676E-04  1.4290E-01  1.4353E+00
      4211 -1.2749E+00 -3.1157E-04  8.7761E-04 -3.5093E-03 -2.4589E-04  1.3427E-01  1.2962E+00
      4212 -1.0068E+00 -2.1486E-04  1.4119E-03 -3.1910E-03 -3.6663E-04  1.2905E-01  1.0320E+00
      4213 -8.8357E-01 -3.9955E-04  1.2461E-03 -3.1342E-03 -2.4292E-04  1.1726E-01  9.0704E-01
      4214 -6.4927E-01 -2.6535E-04  1.8848E-03 -2.7029E-03 -3.9187E-04  1.1020E-01  6.7754E-01
      4215 -5.4629E-01 -4.9842E-04  1.6383E-03 -2.6309E-03 -2.3302E-04  9.5050E-02  5.7112E-01
      4216 -3.5613E-01 -3.2141E-04  2.3581E-03 -2.0802E-03 -4.1262E-04  8.6018E-02  3.8701E-01
      4217 -2.7878E-01 -6.0676E-04  2.0736E-03 -1.9998E-03 -2.1633E-04  6.7332E-02  3.0289E-01
      4218 -1.4373E-01 -3.5428E-04  3.0211E-03 -1.3256E-03 -4.2617E-04  5.6306E-02  1.7484E-01
      4219 -9.7966E-02 -7.3895E-04  2.2172E-03 -1.1975E-03 -2.3719E-04  3.4639E-02  1.1556E-01
      4220 -2.7916E-02 -4.6206E-04  1.2165E-03 -2.9927E-04 -4.5465E-04  2.1024E-02  4.6147E-02
      4221 -2.5031E-02 -9.4520E-04  7.1079E-04 -5.2860E-04 -5.7287E-04  1.2152E-02  3.2674E-02
      5001 -3.2434E+00 -2.5464E-01 -2.4526E-01 -5.0519E-02 -6.6748E-03  1.2040E-01  3.0020E+00
      5002 -4.2527E+00 -7.2073E-02  1.7193E-02  5.0094E-04  2.5994E-02  7.9238E-02  4.2285E+00
      5003 -3.2788E+00 -3.2056E-02  7.3922E-03 -2.6405E-03  3.6949E-03  1.3919E-01  3.2756E+00
      5004 -3.6610E+00 -4.7735E-03 -5.2601E-03  6.8698E-03 -1.1343E-03  1.2115E-01  3.6620E+00
      5005 -2.7659E+00 -2.7918E-03 -2.4644E-03  4.5014E-03 -3.9351E-04  1.4572E-01  2.7747E+00
      5006 -3.0199E+00 -3.4507E-03 -4.4719E-03  6.8150E-03 -1.6099E-03  1.1539E-01  3.0226E+00
      5007 -2.2430E+00 -1.1351E-03 -1.0381E-03  4.8253E-03 -3.1339E-04  1.3996E-01  2.2550E+00
      5008 -2.4045E+00 -2.8402E-03 -3.8209E-03  6.7242E-03 -1.3446E-03  1.1116E-01  2.4089E+00
      5009 -1.7438E+00 -1.0762E-03 -6.3018E-04  4.6059E-03 -2.2370E-04  1.3232E-01  1.7579E+00
      5010 -1.8202E+00 -2.8197E-03 -2.9682E-03  6.2742E-03 -1.1803E-03  1.0406E-01  1.8263E+00
      5011 -1.2780E+00 -1.0832E-03 -4.8139E-05  4.2187E-03 -1.4902E-04  1.2072E-01  1.2944E+00
      5012 -1.2841E+00 -2.6263E-03 -1.8996E-03  5.6376E-03 -9.3883E-04  9.3621E-02  1.2921E+00
      5013 -8.6089E-01 -1.0523E-03  6.2330E-04  3.6811E-03 -5.1697E-05  1.0468E-01  8.7959E-01
      5014 -8.1553E-01 -2.3579E-03 -6.2235E-04  4.7748E-03 -6.4093E-04  7.9498E-02  8.2565E-01
      5015 -5.0927E-01 -1.0003E-03  1.3646E-03  2.9784E-03  6.1435E-05  8.3845E-02  5.2977E-01
      5016 -4.3522E-01 -2.0039E-03  8.1720E-04  3.6733E-03 -2.8173E-04  6.1435E-02  4.4752E-01
      5017 -2.4090E-01 -9.0417E-04  2.2865E-03  2.1082E-03  1.9020E-04  5.8015E-02  2.6169E-01
      5018 -1.6513E-01 -1.4990E-03  2.7122E-03  2.3251E-03  1.3794E-04  3.9382E-02  1.7931E-01
      5019 -7.3654E-02 -8.0770E-04  1.7151E-03  9.7453E-04  3.4908E-04  2.7143E-02  8.7808E-02
      5020 -2.5031E-02 -9.4520E-04  7.1079E-04  5.2860E-04  5.7287E-04  1.2152E-02  3.2674E-02
      5021 -2.5031E-02 -9.4520E-04  7.1079E-04  5.2860E-04  5.7287E-04  1.2152E-02  3.2674E-02
      5051 -3.2434E+00 -2.5464E-01 -2.4526E-01 -5.0519E-02 -6.6748E-03  1.2040E-01  3.0020E+00
      5053 -3.2788E+00 -3.2056E-02  7.3922E-03 -2.6405E-03  3.6949E-03  1.3919E-01  3.2756E+00
      5055 -2.7659E+00 -2.7918E-03 -2.4644E-03  4.5014E-03 -3.9351E-04  1.4572E-01  2.7747E+00
      5057 -2.2430E+00 -1.1351E-03 -1.0381E-03  4.8253E-03 -3.1339E-04  1.3996E-01  2.2550E+00
      5059 -1.7438E+00 -1.0762E-03 -6.3018E-04  4.6059E-03 -2.2370E-04  1.3232E-01  1.7579E+00
      5061 -1.2780E+00 -1.0832E-03 -4.8139E-05  4.2187E-03 -1.4902E-04  1.2072E-01  1.2944E+00
      5063 -8.6089E-01 -1.0523E-03  6.2330E-04  3.6811E-03 -5.1697E-05  1.0468E-01  8.7959E-01
      5065 -5.0927E-01 -1.0003E-03  1.3646E-03  2.9784E-03  6.1435E-05  8.3845E-02  5.2977E-01
      5067 -2.4090E-01 -9.0417E-04  2.2865E-03  2.1082E-03  1.9020E-04  5.8015E-02  2.6169E-01
      5069 -7.3654E-02 -8.0770E-04  1.7151E-03  9.7453E-04  3.4908E-04  2.7143E-02  8.7808E-02
      5071 -2.5031E-02 -9.4520E-04  7.1079E-04  5.2860E-04  5.7287E-04  1.2152E-02  3.2674E-02
      5101 -3.2434E+00 -2.5464E-01 -2.4526E-01 -1.8310E-10 -6.8856E-11  1.2040E-01  3.0007E+00
      5102 -4.2527E+00 -7.2073E-02  1.7193E-02 -9.9882E-11 -1.1557E-10  7.9238E-02  4.2282E+00
      5103 -3.2788E+00 -3.2056E-02  7.3922E-03 -1.7835E-10 -4.2982E-11  1.3919E-01  3.2756E+00
      5104 -3.6610E+00 -4.7735E-03 -5.2601E-03 -2.2408E-10 -2.1421E-11  1.2115E-01  3.6620E+00
      5105 -2.7659E+00 -2.7918E-03 -2.4644E-03 -2.2534E-10 -1.3584E-11  1.4572E-01  2.7747E+00
      5106 -3.0199E+00 -3.4507E-03 -4.4719E-03 -2.5266E-10 -1.8694E-11  1.1539E-01  3.0226E+00
      5107 -2.2430E+00 -1.1351E-03 -1.0381E-03 -2.4171E-10  1.8113E-12  1.3996E-01  2.2550E+00
      5108 -2.4045E+00 -2.8402E-03 -3.8209E-03 -2.4471E-10  2.6776E-12  1.1116E-01  2.4089E+00
      5109 -1.7438E+00 -1.0762E-03 -6.3018E-04 -2.2900E-10 -2.7512E-12  1.3232E-01  1.7579E+00
      5110 -1.8202E+00 -2.8197E-03 -2.9682E-03 -2.3523E-10 -2.3947E-11  1.0406E-01  1.8262E+00
      5111 -1.2780E+00 -1.0832E-03 -4.8139E-05 -1.8540E-10 -1.1125E-11  1.2072E-01  1.2944E+00
      5112 -1.2841E+00 -2.6263E-03 -1.8996E-03 -1.7540E-10 -4.4184E-11  9.3621E-02  1.2921E+00
      5113 -8.6089E-01 -1.0523E-03  6.2330E-04 -1.2512E-10 -1.7292E-11  1.0468E-01  8.7957E-01
      5114 -8.1553E-01 -2.3579E-03 -6.2235E-04 -1.0535E-10 -1.1283E-11  7.9498E-02  8.2561E-01
      5115 -5.0927E-01 -1.0003E-03  1.3646E-03 -9.7485E-11 -1.2904E-11  8.3845E-02  5.2975E-01
      5116 -4.3522E-01 -2.0039E-03  8.1720E-04 -8.7907E-11 -3.8681E-11  6.1435E-02  4.4747E-01
      5117 -2.4090E-01 -9.0417E-04  2.2865E-03 -8.3982E-11 -2.5465E-11  5.8015E-02  2.6167E-01
      5118 -1.6513E-01 -1.4990E-03  2.7122E-03 -6.7064E-11  5.1315E-12  3.9382E-02  1.7926E-01
      5119 -7.3654E-02 -8.0770E-04  1.7151E-03 -3.7660E-11 -6.3118E-12  2.7143E-02  8.7790E-02
      5120 -2.5031E-02 -9.4520E-04  7.1079E-04  8.2771E-12 -3.6169E-14  1.2152E-02  3.2646E-02
      5121 -2.5031E-02 -9.4520E-04  7.1079E-04  8.2771E-12 -3.6169E-14  1.2152E-02  3.2646E-02
      5151 -3.2434E+00 -2.5464E-01 -2.4526E-01  5.0519E-02  6.6748E-03  1.2040E-01  3.0020E+00
      5153 -3.2788E+00 -3.2056E-02  7.3922E-03  2.6405E-03 -3.6949E-03  1.3919E-01  3.2756E+00
      5155 -2.7659E+00 -2.7918E-03 -2.4644E-03 -4.5014E-03  3.9351E-04  1.4572E-01  2.7747E+00
      5157 -2.2430E+00 -1.1351E-03 -1.0381E-03 -4.8253E-03  3.1339E-04  1.3996E-01  2.2550E+00
      5159 -1.7438E+00 -1.0762E-03 -6.3018E-04 -4.6059E-03  2.2370E-04  1.3232E-01  1.7579E+00
      5161 -1.2780E+00 -1.0832E-03 -4.8138E-05 -4.2187E-03  1.4902E-04  1.2072E-01  1.2944E+00
      5163 -8.6089E-01 -1.0523E-03  6.2330E-04 -3.6811E-03  5.1696E-05  1.0468E-01  8.7959E-01
