 
********************************
*RESULT OF EIGEN VALUE ANALYSIS*
********************************
 
 NUMBER OF ITERATIONS = 16
 
   NO.   EIGENVALUE    ANGL.FREQUENCY FREQUENCY(HZ)
   ---   ----------    -------------- -------------
    1   0.510280E+09   0.225894E+05   0.359521E+04
    2   0.510935E+09   0.226039E+05   0.359752E+04
    3   0.183397E+11   0.135424E+06   0.215534E+05


 Mode No.     1

 #### DISPLACEMENT 3D
    NODE     X-DISP      Y-DISP      Z-DISP
---------+-----------+-----------+------------
      1163 -1.8367E+01 -2.5930E-02 -5.3217E-02  3.9029E-02 -8.3499E-03 -2.8682E-01  1.8334E+01
      1164 -1.8530E+01 -1.9204E-02 -2.9748E-02  5.8307E-02 -1.5463E-02 -4.6178E-01  1.8523E+01
      1165 -1.4740E+01 -1.7612E-02 -3.5636E-02  1.0133E-01 -7.0421E-03 -7.6933E-01  1.4774E+01
      1166 -1.3014E+01  3.1407E-02  3.0882E-02  8.1181E-02 -1.2396E-02 -6.9492E-01  1.3101E+01
      1167 -9.1157E+00 -3.3315E-03 -6.4398E-03  1.2680E-01 -3.2110E-03 -9.6380E-01  9.2651E+00
      1168 -6.4482E+00  7.5892E-02  8.2454E-02  7.5160E-02 -4.2190E-03 -6.7108E-01  6.6313E+00
      1169 -3.6044E+00  1.6210E-02  2.3805E-02  1.0696E-01  2.3570E-03 -7.6633E-01  3.8643E+00
      1170 -1.4964E+00  1.0043E-01  1.1468E-01  4.3969E-02  6.8849E-03 -3.1414E-01  1.6955E+00
      1171 -7.5184E-01  3.6482E-02  1.0052E-01  6.0041E-02  7.4531E-03 -3.6414E-01  1.0415E+00
      1201  2.6874E+01  6.2734E+00  5.6963E+00 -2.6335E+00  8.1302E-01  3.7113E+00  2.2376E+01
      1202  2.6874E+01  6.2734E+00  5.6963E+00 -2.6335E+00  8.1302E-01  3.7113E+00  2.2376E+01
      1203  1.7975E+01  1.9831E+00  1.7896E+00 -1.0403E+00  2.9092E-01  2.4991E+00  1.6767E+01
      1204  1.1176E+01 -4.4367E-01 -3.4834E-01  5.5403E-03 -4.4174E-02  1.3929E+00  1.1822E+01
      1205  5.3218E+00 -1.1136E-01 -1.1991E-01 -1.6621E-01  2.4670E-03  1.7639E+00  6.2437E+00
      1206 -1.6049E+00 -2.4149E-01 -2.8878E-01 -4.7369E-02 -2.0792E-02  1.4392E+00  2.8318E+00
      1207 -5.7356E+00 -7.0451E-02 -9.5153E-02 -1.5883E-01 -4.4909E-03  1.5378E+00  6.2550E+00
      1208 -1.2313E+01 -2.3609E-01 -2.9736E-01 -3.2327E-02 -2.5801E-02  1.0391E+00  1.2180E+01
      1209 -1.4129E+01 -7.6375E-02 -1.1199E-01 -1.0352E-01 -9.5889E-03  1.0222E+00  1.4147E+01
      1210 -1.9235E+01 -1.7495E-01 -2.3727E-01 -1.2577E-02 -1.9789E-02  5.2511E-01  1.9050E+01
      1211 -1.8733E+01 -6.4461E-02 -1.0272E-01 -3.5549E-02 -1.0406E-02  3.9826E-01  1.8663E+01
      1212 -2.1614E+01 -8.9402E-02 -1.4024E-01  7.8079E-03 -1.1890E-02 -2.3715E-02  2.1499E+01
      1213 -1.9179E+01 -4.1798E-02 -7.4972E-02  3.1223E-02 -9.2349E-03 -2.2105E-01  1.9124E+01
      1214 -1.9560E+01  5.2570E-03 -2.5570E-02  2.4222E-02 -2.1099E-03 -4.9243E-01  1.9569E+01
      1215 -1.5945E+01 -1.1895E-02 -3.3120E-02  8.2054E-02 -5.8091E-03 -7.0010E-01  1.5969E+01
      1216 -1.4162E+01  8.9534E-02  8.4564E-02  3.2363E-02  7.4840E-03 -7.6805E-01  1.4311E+01
      1217 -1.0377E+01  1.9885E-02  1.6311E-02  1.0319E-01 -5.3723E-04 -9.1486E-01  1.0517E+01
      1218 -7.3903E+00  1.4467E-01  1.6655E-01  2.8661E-02  1.5036E-02 -7.6270E-01  7.6609E+00
      1219 -4.5509E+00  4.8324E-02  5.9492E-02  8.7383E-02  5.5266E-03 -7.6542E-01  4.7943E+00
      1220 -1.8941E+00  1.5774E-01  1.9722E-01  1.8930E-02  1.7364E-02 -3.8434E-01  2.1766E+00
      1221 -1.1326E+00  7.6901E-02  1.3275E-01  4.6337E-02  1.0757E-02 -3.7087E-01  1.3975E+00
      2001  9.7557E+00  1.9898E+00  2.1750E+00  1.3099E+00 -3.7111E-01  1.7059E+00  8.5554E+00
      2002  4.9026E+00  6.4467E-01  6.7787E-01 -2.1039E-02 -3.3768E-01  2.8007E+00  6.4704E+00
      2003  3.2735E+00  9.7667E-02  1.0653E-01 -6.8644E-01 -2.2062E-01  3.3769E+00  6.7696E+00
      2004  2.2751E+00  1.8919E-01  1.5970E-01 -4.0163E-01 -1.1490E-02  3.2977E+00  6.1255E+00
      2005  2.3935E-01  1.0424E-01  3.7413E-02 -3.5375E-01  8.6429E-03  3.2578E+00  5.6787E+00
      2006 -9.0040E-01  3.9443E-02  5.7405E-03 -3.2087E-01  5.2857E-02  2.8117E+00  4.9887E+00
      2007 -2.8385E+00  7.1958E-02  3.4209E-02 -2.6269E-01  3.5297E-02  2.5814E+00  5.3445E+00
      2008 -3.3275E+00  3.0551E-02 -4.4185E-03 -2.2069E-01  4.6535E-02  1.9802E+00  4.8037E+00
      2009 -4.9156E+00  4.6009E-02 -1.0132E-03 -1.3565E-01  3.1304E-02  1.5888E+00  5.6584E+00
      2010 -4.8049E+00  1.0621E-02 -2.8738E-02 -9.5320E-02  3.1798E-02  9.1183E-01  5.0523E+00
      2011 -5.7954E+00  1.3905E-02 -3.5632E-02 -5.4898E-05  2.0992E-02  4.3387E-01  5.8334E+00
      2012 -5.1813E+00 -9.8952E-03 -4.6662E-02  3.3211E-02  1.2944E-02 -1.9551E-01  5.1646E+00
      2013 -5.4610E+00 -1.6753E-02 -5.8868E-02  1.1809E-01  7.7985E-03 -6.5558E-01  5.5447E+00
      2014 -4.5297E+00 -2.6494E-02 -5.2767E-02  1.3763E-01 -6.3115E-03 -1.1064E+00  4.8877E+00
      2015 -4.1626E+00 -3.9046E-02 -6.3248E-02  1.9073E-01 -5.4983E-03 -1.4332E+00  4.8141E+00
      2016 -3.1567E+00 -3.5487E-02 -4.4219E-02  1.9199E-01 -2.1574E-02 -1.5949E+00  4.1782E+00
      2017 -2.3959E+00 -4.6308E-02 -4.5260E-02  1.9491E-01 -1.6143E-02 -1.6832E+00  3.7599E+00
      2018 -1.5735E+00 -3.3770E-02 -2.5443E-02  1.7562E-01 -3.1269E-02 -1.4850E+00  3.0158E+00
      2019 -8.3807E-01 -3.1799E-02 -1.7444E-02  1.1567E-01 -2.2252E-02 -1.2454E+00  2.3144E+00
      2020 -3.6719E-01  1.9019E-02  6.5188E-02  7.0196E-02 -3.4237E-02 -6.9447E-01  1.2784E+00
      2021 -1.2600E-01 -7.7104E-03  1.1360E-01  8.1294E-03 -4.8275E-02 -6.0054E-01  1.0641E+00
      2051  1.5678E+01  2.9185E+00  2.4119E+00  5.5900E-02  5.8011E-03  2.7970E+00  1.3893E+01
      2052  9.7415E+00  1.0456E+00  8.7795E-01 -1.6451E-02 -2.0379E-01  2.5175E+00  9.8103E+00
      2053  5.8573E+00  8.2988E-02  1.2570E-01 -6.9767E-01 -1.0783E-01  2.5871E+00  7.3940E+00
      2054  3.6940E+00  9.6123E-02  1.3947E-01 -5.3965E-01  2.1889E-02  2.4958E+00  5.6880E+00
      2055 -1.1021E-01  9.3885E-03 -4.2506E-02 -4.8103E-01  5.4795E-03  2.4281E+00  4.2886E+00
      2056 -2.2211E+00 -1.3843E-02  2.3013E-02 -4.5116E-01  3.5317E-02  2.1551E+00  4.4161E+00
      2057 -5.2408E+00 -1.4919E-02 -4.3451E-02 -3.7401E-01  1.6028E-02  1.9498E+00  6.2440E+00
      2058 -6.7621E+00 -1.6237E-02 -4.0285E-03 -3.1340E-01  2.9233E-02  1.5312E+00  7.2746E+00
      2059 -8.6303E+00 -1.4264E-02 -5.5851E-02 -2.1305E-01  1.8771E-02  1.2217E+00  8.8598E+00
      2060 -9.4236E+00 -2.0161E-02 -3.8099E-02 -1.3906E-01  1.8761E-02  7.2449E-01  9.4811E+00
      2061 -9.9459E+00 -1.2517E-02 -5.8993E-02 -3.3440E-02  1.8499E-02  3.6851E-01  9.9309E+00
      2062 -9.9522E+00 -2.0596E-02 -6.2610E-02  4.0942E-02  6.4047E-03 -1.1850E-01  9.9131E+00
      2063 -9.1985E+00 -8.1784E-03 -4.9857E-02  1.2964E-01  1.4583E-02 -4.4438E-01  9.2046E+00
      2064 -8.5243E+00 -1.7067E-02 -7.0525E-02  1.8820E-01 -5.6657E-03 -8.1945E-01  8.6047E+00
      2065 -6.8515E+00 -1.7171E-03 -2.8473E-02  2.3833E-01  7.3943E-03 -1.0344E+00  7.0794E+00
      2066 -5.7657E+00 -1.0076E-02 -5.7906E-02  2.6595E-01 -1.4529E-02 -1.2060E+00  6.1180E+00
      2067 -3.7818E+00  7.2304E-03  2.5616E-03  2.6046E-01 -2.3491E-03 -1.2399E+00  4.3766E+00
      2068 -2.6857E+00  1.7551E-03 -2.5498E-02  2.4692E-01 -1.8361E-02 -1.1431E+00  3.3547E+00
      2069 -1.2009E+00  1.7275E-02  3.2519E-02  1.7312E-01 -1.2365E-02 -9.3488E-01  2.0531E+00
      2070 -5.3187E-01  4.2490E-02  7.6714E-02  1.0974E-01 -1.3767E-02 -5.3052E-01  1.1098E+00
      2071 -1.6919E-01  1.3663E-02  1.1478E-01  6.2938E-02 -3.0949E-02 -5.5052E-01  9.9303E-01
      2101  1.7836E+01  4.1378E+00  3.9962E+00 -1.2290E-01  2.3844E-01  2.9196E+00  1.4676E+01
      2102  1.2611E+01  1.8439E+00  1.6141E+00 -3.7891E-01  1.7009E-01  3.0191E+00  1.2096E+01
      2103  8.2988E+00  1.9013E-01  1.6708E-01 -7.5491E-01  6.0018E-02  2.7169E+00  9.4764E+00
      2104  4.9950E+00  2.1242E-02 -2.6361E-02 -5.8957E-01 -1.9939E-02  2.3982E+00  6.5784E+00
      2105  7.0469E-01  3.9589E-02 -7.6721E-02 -6.3722E-01  1.2166E-03  2.4221E+00  4.3989E+00
      2106 -2.2625E+00 -3.9928E-02 -4.8730E-02 -5.0574E-01 -2.9977E-02  2.0779E+00  4.3178E+00
      2107 -5.7321E+00  2.8878E-03 -8.0504E-02 -4.9669E-01 -6.9328E-03  1.9399E+00  6.6670E+00
      2108 -7.9218E+00 -4.8947E-02 -7.5164E-02 -3.5542E-01 -2.4915E-02  1.4520E+00  8.2754E+00
      2109 -1.0149E+01 -9.7345E-03 -8.2837E-02 -2.9230E-01 -8.5775E-03  1.2013E+00  1.0327E+01
      2110 -1.1327E+01 -4.8003E-02 -7.9905E-02 -1.6090E-01 -1.5998E-02  6.5846E-01  1.1324E+01
      2111 -1.2070E+01 -2.0556E-02 -7.0879E-02 -5.9521E-02 -7.7258E-03  3.4184E-01  1.2040E+01
      2112 -1.2142E+01 -3.8704E-02 -7.1079E-02  4.0711E-02 -4.8246E-03 -1.6024E-01  1.2091E+01
      2113 -1.1444E+01 -2.5177E-02 -4.6128E-02  1.5481E-01 -5.3937E-03 -4.7144E-01  1.1441E+01
      2114 -1.0543E+01 -2.2226E-02 -4.7978E-02  2.0635E-01  5.9848E-03 -8.2915E-01  1.0612E+01
      2115 -8.7650E+00 -2.1817E-02 -1.2097E-02  3.0141E-01 -1.8920E-03 -1.0552E+00  8.9521E+00
      2116 -7.2550E+00 -1.3461E-03 -1.3542E-02  2.9475E-01  1.4292E-02 -1.1817E+00  7.5484E+00
      2117 -5.0450E+00 -9.1937E-03  2.5858E-02  3.3789E-01  2.5823E-03 -1.2491E+00  5.5282E+00
      2118 -3.4798E+00  2.0246E-02  2.1935E-02  2.7419E-01  1.7063E-02 -1.0913E+00  4.0069E+00
      2119 -1.7039E+00  1.2540E-02  5.2011E-02  2.3829E-01  7.5697E-03 -9.2696E-01  2.4008E+00
      2120 -7.2437E-01  7.1016E-02  1.2036E-01  1.2808E-01  1.4392E-02 -4.7741E-01  1.1866E+00
      2121 -2.3123E-01  3.4705E-02  1.7238E-01  1.0164E-01  7.5608E-03 -4.6114E-01  8.9185E-01
      2151  1.9956E+01  3.6005E+00  3.2894E+00 -7.9083E-01  2.3251E-01  2.4892E+00  1.7126E+01
      2152  1.3888E+01  1.3956E+00  1.4073E+00 -2.7135E-01  2.0030E-01  2.3477E+00  1.3145E+01
      2153  9.2127E+00  1.7899E-01  2.3335E-01 -4.9651E-01  1.7212E-01  2.4390E+00  9.9897E+00
      2154  5.4561E+00  7.8116E-02  4.5854E-02 -3.7166E-01 -1.2087E-02  2.4268E+00  6.8687E+00
      2155  3.2629E-01  8.0512E-03 -4.9798E-02 -3.4658E-01 -7.7173E-03  2.3920E+00  4.2010E+00
      2156 -3.0072E+00 -1.1107E-02  3.4941E-02 -3.2058E-01  1.9216E-02  2.1443E+00  4.8188E+00
      2157 -7.0928E+00 -2.1213E-02 -3.7997E-02 -2.7624E-01 -1.9584E-02  1.9334E+00  7.8316E+00
      2158 -9.5435E+00 -2.1652E-02 -5.0600E-03 -2.2528E-01  5.1163E-03  1.5183E+00  9.8940E+00
      2159 -1.2093E+01 -2.6643E-02 -5.2528E-02 -1.6551E-01 -2.3617E-02  1.2191E+00  1.2240E+01
      2160 -1.3405E+01 -3.1999E-02 -3.8520E-02 -9.8106E-02 -4.1986E-03  7.1589E-01  1.3428E+01
      2161 -1.4150E+01 -2.7547E-02 -5.5477E-02 -3.7365E-02 -2.3078E-02  3.8010E-01  1.4124E+01
      2162 -1.4220E+01 -3.5228E-02 -6.1455E-02  3.1982E-02 -1.1969E-02 -1.2008E-01  1.4173E+01
      2163 -1.3246E+01 -2.2143E-02 -4.6808E-02  8.1481E-02 -1.7866E-02 -4.2113E-01  1.3232E+01
      2164 -1.2227E+01 -3.0148E-02 -6.7539E-02  1.3755E-01 -1.5857E-02 -8.1217E-01  1.2261E+01
      2165 -1.0005E+01 -1.0893E-02 -2.6803E-02  1.6386E-01 -8.4376E-03 -1.0051E+00  1.0141E+01
      2166 -8.3077E+00 -1.6837E-02 -5.2715E-02  1.9190E-01 -1.4366E-02 -1.1897E+00  8.5322E+00
      2167 -5.6488E+00  5.6915E-03  2.6831E-03  1.8642E-01  4.1644E-03 -1.2131E+00  6.0395E+00
      2168 -3.8972E+00  2.9094E-03 -2.1454E-02  1.7520E-01 -7.0340E-03 -1.1217E+00  4.3569E+00
      2169 -1.8720E+00  2.2978E-02  3.1093E-02  1.3694E-01  1.6363E-02 -9.1894E-01  2.4894E+00
      2170 -7.8075E-01  4.9406E-02  7.4417E-02  8.2015E-02  7.2257E-03 -5.2251E-01  1.2450E+00
      2171 -2.9192E-01  3.7421E-02  1.1799E-01  6.7661E-02  2.9548E-02 -5.5836E-01  1.0455E+00
      2201  2.6874E+01  6.2734E+00  5.6963E+00 -2.6335E+00  8.1302E-01  3.7113E+00  2.2376E+01
      2202  2.0242E+01  2.7920E+00  2.5022E+00 -1.3889E+00  4.0262E-01  2.8678E+00  1.8455E+01
      2203  1.2962E+01  8.5261E-02  3.7431E-01 -4.1020E-01  1.5555E-01  2.0357E+00  1.3235E+01
      2204  7.6308E+00 -6.7990E-02 -6.3628E-02 -2.0582E-01  1.0220E-02  1.8722E+00  8.3594E+00
      2205  1.2367E+00 -9.6659E-03 -5.6249E-02 -2.2229E-01  1.0557E-03  2.2249E+00  4.0758E+00
      2206 -3.5433E+00 -1.5237E-02 -2.7753E-02 -2.0100E-01  2.6127E-03  1.7040E+00  4.6082E+00
      2207 -8.5065E+00 -2.3209E-02 -4.8842E-02 -1.8614E-01 -2.1041E-02  1.8010E+00  9.0325E+00
      2208 -1.2427E+01 -4.3517E-02 -7.0222E-02 -1.3384E-01 -6.1890E-03  1.1879E+00  1.2542E+01
      2209 -1.5262E+01 -2.4988E-02 -6.9253E-02 -1.1538E-01 -1.8659E-02  1.1363E+00  1.5343E+01
      2210 -1.7773E+01 -5.6147E-02 -9.0207E-02 -5.0002E-02 -9.9110E-03  5.3892E-01  1.7725E+01
      2211 -1.8247E+01 -2.2364E-02 -7.3286E-02 -3.1648E-02 -1.2953E-02  3.5453E-01  1.8210E+01
      2212 -1.9052E+01 -5.7483E-02 -9.1440E-02  3.3557E-02 -1.1610E-02 -1.3059E-01  1.8979E+01
      2213 -1.7368E+01 -1.5290E-02 -6.2348E-02  4.8096E-02 -4.8286E-03 -3.9284E-01  1.7343E+01
      2214 -1.6539E+01 -4.5704E-02 -7.2348E-02  9.8617E-02 -1.0240E-02 -6.7746E-01  1.6522E+01
      2215 -1.3360E+01 -4.5849E-03 -3.6491E-02  1.0580E-01  3.8445E-03 -9.3843E-01  1.3439E+01
      2216 -1.1373E+01 -2.1709E-02 -3.3770E-02  1.2804E-01 -5.7282E-03 -9.6558E-01  1.1470E+01
      2217 -7.7408E+00  8.3627E-03  1.7407E-03  1.2521E-01  1.1322E-02 -1.1348E+00  7.9943E+00
      2218 -5.4365E+00  1.1852E-02  1.3581E-02  1.1020E-01  1.5810E-03 -8.9245E-01  5.6675E+00
      2219 -2.6537E+00  2.0756E-02  3.6530E-02  9.9606E-02  1.5272E-02 -8.5976E-01  3.0729E+00
      2220 -1.1326E+00  7.6901E-02  1.3275E-01  4.6337E-02  1.0757E-02 -3.7087E-01  1.3975E+00
      2221 -4.0499E-01  2.9848E-02  1.6891E-01  5.1075E-02  1.8500E-02 -4.8434E-01  9.9071E-01
      3001 -3.2481E+00 -1.1647E+00 -1.1957E+00 -3.8912E-01 -2.5712E-01  2.6787E+00  5.1436E+00
      3002 -7.9935E+00 -2.2072E+00 -2.3570E+00 -1.3783E+00 -2.2753E-01  3.3909E+00  8.5432E+00
      3003 -7.3964E+00 -8.3898E-01 -6.0090E-01 -6.4036E-01 -1.1443E-01  3.0201E+00  8.5586E+00
      3004 -3.9536E+00  9.7677E-02  8.9197E-02 -2.7204E-01 -4.9765E-02  3.3760E+00  7.1274E+00
      3005 -2.5864E+00  3.5170E-02  3.1777E-02 -3.2085E-01  3.0435E-03  2.7170E+00  5.4147E+00
      3006  3.0723E-01  7.7546E-02  1.2266E-01 -2.7130E-01 -1.8754E-02  2.8466E+00  4.9574E+00
      3007  1.8332E+00  3.7073E-02  5.0268E-02 -2.5878E-01  1.2933E-02  2.0995E+00  4.0777E+00
      3008  3.8103E+00  6.5783E-02  1.1204E-01 -1.9042E-01 -3.4623E-03  1.9874E+00  5.0802E+00
      3009  5.2171E+00  3.3045E-02  4.6838E-02 -1.5312E-01  1.6026E-02  1.2377E+00  5.6098E+00
      3010  6.1089E+00  4.2828E-02  7.9962E-02 -9.2531E-02  7.4794E-03  8.9518E-01  6.2453E+00
      3011  7.1614E+00  2.2775E-02  3.4811E-02 -3.5257E-02  1.5112E-02  2.6219E-01  7.1473E+00
      3012  6.9482E+00  1.3494E-02  3.5936E-02  1.0716E-02  1.5596E-02 -2.3044E-01  6.9351E+00
      3013  7.4886E+00  8.8845E-03  1.6965E-02  7.3272E-02  1.1097E-02 -6.3229E-01  7.5565E+00
      3014  6.3487E+00 -1.6141E-02 -1.1604E-02  9.7442E-02  1.8989E-02 -1.1487E+00  6.6686E+00
      3015  6.3471E+00 -6.0305E-03 -3.4921E-03  1.4753E-01  4.5878E-03 -1.2395E+00  6.7097E+00
      3016  4.6463E+00 -4.0144E-02 -5.3125E-02  1.4665E-01  1.6448E-02 -1.6306E+00  5.4832E+00
      3017  4.2241E+00 -1.9212E-02 -2.4314E-02  1.6608E-01 -4.0602E-03 -1.3823E+00  4.8829E+00
      3018  2.4630E+00 -5.3977E-02 -8.5805E-02  1.4157E-01  5.0096E-03 -1.4984E+00  3.6348E+00
      3019  1.9141E+00 -1.8191E-02 -2.6158E-02  1.1257E-01 -1.3967E-02 -9.5446E-01  2.5536E+00
      3020  6.7795E-01 -1.8027E-02 -2.1161E-02  6.1895E-02 -1.8044E-02 -6.9402E-01  1.3943E+00
      3021  7.0121E-01 -3.9562E-02 -2.8106E-02  6.0057E-02 -2.4381E-02 -4.9060E-01  1.1292E+00
      3051  1.4974E+00 -1.2230E-01 -3.4437E-02  6.0005E-01 -2.8670E-01  1.9666E+00  3.9266E+00
      3052 -2.7201E+00 -7.9060E-01 -8.1568E-01 -2.0114E-01 -2.2223E-01  2.6369E+00  4.9805E+00
      3053 -2.7472E+00 -2.3561E-01 -1.4874E-01 -5.4828E-01 -7.4693E-02  3.1529E+00  6.1054E+00
      3054 -1.6384E+00  8.3510E-02 -6.7958E-02 -3.5116E-01  3.6782E-03  3.4376E+00  6.2088E+00
      3055 -1.4057E+00  2.7895E-02 -5.1797E-03 -4.0379E-01  1.5448E-02  2.9936E+00  5.4206E+00
      3056 -2.7931E-01  3.9686E-02 -1.1263E-03 -3.2889E-01 -1.0394E-02  2.9024E+00  5.0682E+00
      3057 -3.1140E-03  1.9326E-02  1.1859E-02 -3.1413E-01  2.2834E-02  2.3396E+00  4.0889E+00
      3058  9.2578E-01  4.0463E-02  9.6368E-03 -2.3292E-01  3.2136E-04  2.0482E+00  3.6824E+00
      3059  1.1754E+00  1.5838E-02  9.0041E-03 -1.8174E-01  2.1634E-02  1.4142E+00  2.7301E+00
      3060  1.7841E+00  2.8433E-02  1.0461E-02 -1.1226E-01  8.8086E-03  9.5187E-01  2.4229E+00
      3061  1.9710E+00  8.0929E-03  4.0187E-03 -3.4145E-02  1.6151E-02  3.5077E-01  2.0578E+00
      3062  2.1911E+00  1.1780E-02  9.0308E-03  1.4294E-02  1.4496E-02 -1.8648E-01  2.2048E+00
      3063  2.2853E+00 -3.5390E-04 -1.1075E-03  1.0022E-01  7.9435E-03 -6.3958E-01  2.5463E+00
      3064  2.1214E+00 -6.0893E-03  5.0762E-03  1.2023E-01  1.5876E-02 -1.1251E+00  2.8886E+00
      3065  2.1091E+00 -7.7149E-03 -4.9909E-03  1.9030E-01 -1.3633E-03 -1.3311E+00  3.1463E+00
      3066  1.6498E+00 -2.1834E-02 -1.0465E-03  1.7973E-01  1.2215E-02 -1.6316E+00  3.2930E+00
      3067  1.5366E+00 -1.2108E-02 -6.7712E-03  2.0970E-01 -1.0065E-02 -1.5276E+00  3.0860E+00
      3068  9.4554E-01 -3.2934E-02 -1.3533E-02  1.7214E-01  1.6412E-03 -1.5244E+00  2.8283E+00
      3069  7.7589E-01 -9.6329E-03 -1.2322E-02  1.4222E-01 -1.5004E-02 -1.0992E+00  2.0749E+00
      3070  3.0766E-01 -7.7436E-03  2.6332E-02  8.1880E-02 -1.4801E-02 -7.3553E-01  1.3167E+00
      3071  3.2185E-01 -1.6938E-02  1.5583E-02  5.8133E-02 -3.1789E-02 -5.4129E-01  9.9849E-01
      3101  5.1024E+00  3.9633E-01  3.6339E-01 -1.0831E-01  5.5728E-02  2.7960E+00  6.7676E+00
      3102 -7.2156E-01 -1.0508E+00 -9.9615E-01 -4.7647E-01  4.3306E-03  3.1236E+00  5.4813E+00
      3103 -1.8434E+00 -4.7989E-01 -2.6533E-01 -4.9224E-01 -1.9553E-02  2.8413E+00  5.2101E+00
      3104 -1.1527E+00  1.6401E-01 -5.3450E-03 -5.6364E-01  1.6844E-02  3.1378E+00  5.6596E+00
      3105 -1.7861E+00  3.4709E-02 -9.7541E-03 -4.9368E-01  2.9393E-05  2.6446E+00  4.9949E+00
      3106 -1.0159E+00  8.0225E-02  3.0188E-02 -4.7363E-01  2.3206E-02  2.6415E+00  4.7703E+00
      3107 -1.4058E+00  1.3629E-02  3.1660E-03 -3.8448E-01  2.3953E-03  2.0599E+00  3.8953E+00
      3108 -7.1807E-01  6.2252E-02  2.3827E-02 -3.3250E-01  1.4480E-02  1.8613E+00  3.3624E+00
      3109 -8.5115E-01  1.0202E-02  2.1371E-03 -2.3068E-01  7.4036E-04  1.2451E+00  2.3550E+00
      3110 -3.3678E-01  2.8165E-02  9.2596E-03 -1.5228E-01  6.2254E-03  8.6204E-01  1.5575E+00
      3111 -2.1309E-01  2.8216E-03 -4.4372E-04 -5.5179E-02 -2.9876E-04  3.1117E-01  5.8783E-01
      3112  5.9235E-02 -8.0069E-03 -5.6214E-03  3.4000E-02 -2.3779E-03 -1.7419E-01  3.1445E-01
      3113  3.8174E-01 -4.2506E-03 -2.5681E-03  1.0741E-01 -1.1294E-03 -5.5662E-01  1.0547E+00
      3114  3.8589E-01 -3.8338E-02 -1.8091E-02  1.8683E-01 -9.3150E-03 -1.0272E+00  1.8553E+00
      3115  7.9820E-01 -9.3173E-03 -3.7474E-03  2.1992E-01 -1.3426E-03 -1.1602E+00  2.1979E+00
      3116  5.6273E-01 -5.5560E-02 -2.4938E-02  2.6821E-01 -1.2558E-02 -1.4856E+00  2.6835E+00
      3117  9.1859E-01 -1.1069E-02 -4.7053E-03  2.5017E-01 -9.1495E-04 -1.3276E+00  2.5167E+00
      3118  5.2475E-01 -5.5503E-02 -2.9632E-02  2.4929E-01 -1.1283E-02 -1.3855E+00  2.5036E+00
      3119  6.7344E-01 -6.9539E-04  1.0187E-02  1.7619E-01  7.8465E-04 -9.4309E-01  1.7913E+00
      3120  2.9017E-01 -1.2615E-03  4.5192E-02  1.1560E-01 -2.4250E-03 -6.5063E-01  1.1763E+00
      3121  3.7057E-01 -1.4493E-02  1.6169E-02  9.7192E-02 -5.1208E-03 -5.3299E-01  1.0090E+00
      3151  6.1744E+00  7.6841E-01  1.0339E+00  4.6381E-01  2.0845E-01  2.1400E+00  6.5095E+00
      3152  1.9531E+00 -2.5961E-01 -1.1041E-01 -1.1832E-01  3.3086E-01  2.9868E+00  5.6322E+00
      3153  5.7134E-01 -1.0823E-01  1.0101E-01 -3.5439E-01  1.1746E-01  3.2367E+00  5.6754E+00
      3154  1.9538E-01  1.2327E-01 -1.4679E-02 -4.0908E-01 -8.7025E-03  3.4322E+00  5.9898E+00
      3155 -9.6873E-01  2.1662E-02 -3.3063E-03 -4.2665E-01  1.2833E-02  2.9801E+00  5.3053E+00
      3156 -1.1118E+00  1.9095E-02 -1.3938E-02 -3.1213E-01 -2.1168E-02  2.8820E+00  5.1434E+00
      3157 -1.8816E+00  1.2289E-02  1.1159E-02 -3.3187E-01  1.6088E-03  2.3263E+00  4.4889E+00
      3158 -1.9062E+00  1.1832E-02 -1.0292E-02 -2.1745E-01 -2.6551E-02  2.0304E+00  4.0185E+00
      3159 -2.3184E+00  5.6851E-03  3.6443E-03 -2.0535E-01 -7.6031E-03  1.4037E+00  3.3815E+00
      3160 -2.2479E+00 -5.2298E-03 -1.3779E-02 -9.3530E-02 -2.2271E-02  9.3814E-01  2.7710E+00
      3161 -2.2632E+00 -2.2662E-03 -2.0258E-03 -5.7447E-02 -1.4241E-02  3.4612E-01  2.3414E+00
      3162 -2.1176E+00 -1.9533E-02 -1.3779E-02  3.2587E-02 -1.4549E-02 -1.9213E-01  2.1280E+00
      3163 -1.7846E+00 -8.6557E-03 -6.2682E-03  8.2312E-02 -1.7002E-02 -6.3622E-01  2.0961E+00
      3164 -1.6045E+00 -2.7889E-02 -1.1098E-02  1.3406E-01 -4.4222E-03 -1.1201E+00  2.5161E+00
      3165 -1.0535E+00 -1.1832E-02 -7.9846E-03  1.8244E-01 -1.4600E-02 -1.3192E+00  2.5319E+00
      3166 -8.9269E-01 -2.7594E-02 -5.4155E-03  1.8530E-01  6.4892E-03 -1.6155E+00  2.9497E+00
      3167 -3.2229E-01 -1.0900E-02 -5.6868E-03  2.1487E-01 -6.6437E-03 -1.5090E+00  2.6586E+00
      3168 -2.4235E-01 -2.0302E-02 -3.7201E-03  1.6557E-01  1.4705E-02 -1.5002E+00  2.6244E+00
      3169  1.2502E-01 -4.3940E-03 -4.0498E-03  1.5869E-01  5.8247E-03 -1.0762E+00  1.8886E+00
