 
********************************
*RESULT OF EIGEN VALUE ANALYSIS*
********************************
 
 NUMBER OF ITERATIONS = 19
 
   NO.   EIGENVALUE    ANGL.FREQUENCY FREQUENCY(HZ)
   ---   ----------    -------------- -------------
    1   0.513275E+09   0.226556E+05   0.360575E+04
    2   0.513275E+09   0.226556E+05   0.360575E+04
    3   0.181452E+11   0.134704E+06   0.214388E+05


 Mode No.     1

 #### DISPLACEMENT 3D
    NODE     X-DISP      Y-DISP      Z-DISP
---------+-----------+-----------+------------
      1108 -6.7535E-05  2.0239E-05  2.0274E-05  1.0955E-04  7.1655E-08 -1.4866E-05
      1109 -5.9493E-05  1.7829E-05  1.7872E-05  1.0615E-04  7.8331E-08 -1.4405E-05
      1110 -5.1452E-05  1.5420E-05  1.5470E-05  1.0275E-04  8.5008E-08 -1.3943E-05
      1111 -4.4060E-05  1.3197E-05  1.3259E-05  9.7727E-05  1.0556E-07 -1.3262E-05
      1112 -3.6668E-05  1.0974E-05  1.1049E-05  9.2706E-05  1.2610E-07 -1.2580E-05
      1113 -3.0161E-05  9.0184E-06  9.1046E-06  8.5882E-05  1.4496E-07 -1.1654E-05
      1114 -2.3655E-05  7.0627E-06  7.1607E-06  7.9058E-05  1.6381E-07 -1.0728E-05
      1115 -1.8320E-05  5.4582E-06  5.5680E-06  7.0312E-05  1.8460E-07 -9.5415E-06
      1116 -1.2986E-05  3.8536E-06  3.9754E-06  6.1566E-05  2.0539E-07 -8.3546E-06
      1117 -9.1209E-06  2.6887E-06  2.8268E-06  5.0824E-05  2.3291E-07 -6.8970E-06
      1118 -5.2562E-06  1.5237E-06  1.6783E-06  4.0082E-05  2.6043E-07 -5.4393E-06
      1119 -3.1528E-06  8.9036E-07  1.0541E-06  2.7317E-05  2.8285E-07 -3.7070E-06
      1120 -1.0494E-06  2.5705E-07  4.2991E-07  1.4552E-05  3.0528E-07 -1.9747E-06
      1121 -1.0494E-06  2.5705E-07  4.2991E-07  1.4552E-05  3.0528E-07 -1.9747E-06
      1151 -9.4162E-04  2.3995E-04  2.2644E-04  1.1433E-04 -1.6085E-05 -5.9158E-05
      1153 -8.9698E-04  2.4559E-04  2.3927E-04  1.1469E-04 -7.6838E-06 -3.7551E-05
      1155 -7.7867E-04  2.3114E-04  2.3191E-04  1.1409E-04  3.2613E-07 -1.4170E-05
      1157 -6.3510E-04  1.9035E-04  1.9056E-04  1.1114E-04  8.1210E-09 -1.2143E-05
      1159 -4.9790E-04  1.4953E-04  1.4926E-04  1.0576E-04  8.8961E-08 -1.1511E-05
      1161 -3.6874E-04  1.1090E-04  1.1051E-04  9.7365E-05  1.1988E-07 -1.0591E-05
      1163 -2.5242E-04  7.6111E-05  7.5562E-05  8.5563E-05  1.6463E-07 -9.3040E-06
      1165 -1.5332E-04  4.6489E-05  4.5790E-05  7.0050E-05  2.0965E-07 -7.6107E-06
      1167 -7.6334E-05  2.3520E-05  2.2640E-05  5.0634E-05  2.6451E-07 -5.4918E-06
      1169 -2.6386E-05  8.6581E-06  7.6152E-06  2.7221E-05  3.2124E-07 -2.9982E-06
      1171 -8.7821E-06  3.4251E-06  2.3241E-06  1.4511E-05  3.4671E-07 -1.6733E-06
      1201 -9.4162E-04  2.3995E-04  2.2644E-04  1.1433E-04 -1.6085E-05 -5.9158E-05
      1202 -9.4162E-04  2.3995E-04  2.2644E-04  1.1433E-04 -1.6085E-05 -5.9158E-05
      1203 -8.9698E-04  2.4559E-04  2.3927E-04  1.1469E-04 -7.6838E-06 -3.7551E-05
      1204 -8.5234E-04  2.5123E-04  2.5210E-04  1.1505E-04  7.1740E-07 -1.5945E-05
      1205 -7.7867E-04  2.3114E-04  2.3191E-04  1.1409E-04  3.2613E-07 -1.4170E-05
      1206 -7.0500E-04  2.1105E-04  2.1171E-04  1.1313E-04 -6.5137E-08 -1.2396E-05
      1207 -6.3510E-04  1.9035E-04  1.9056E-04  1.1114E-04  8.1210E-09 -1.2143E-05
      1208 -5.6520E-04  1.6964E-04  1.6941E-04  1.0915E-04  8.1379E-08 -1.1889E-05
      1209 -4.9790E-04  1.4953E-04  1.4926E-04  1.0576E-04  8.8961E-08 -1.1511E-05
      1210 -4.3060E-04  1.2942E-04  1.2910E-04  1.0237E-04  9.6544E-08 -1.1134E-05
      1211 -3.6874E-04  1.1090E-04  1.1051E-04  9.7365E-05  1.1988E-07 -1.0591E-05
      1212 -3.0688E-04  9.2392E-05  9.1918E-05  9.2363E-05  1.4322E-07 -1.0047E-05
      1213 -2.5242E-04  7.6111E-05  7.5562E-05  8.5563E-05  1.6463E-07 -9.3040E-06
      1214 -1.9797E-04  5.9830E-05  5.9206E-05  7.8763E-05  1.8604E-07 -8.5609E-06
      1215 -1.5332E-04  4.6489E-05  4.5790E-05  7.0050E-05  2.0965E-07 -7.6107E-06
      1216 -1.0868E-04  3.3148E-05  3.2373E-05  6.1336E-05  2.3326E-07 -6.6605E-06
      1217 -7.6334E-05  2.3520E-05  2.2640E-05  5.0634E-05  2.6451E-07 -5.4918E-06
      1218 -4.3989E-05  1.3891E-05  1.2906E-05  3.9931E-05  2.9577E-07 -4.3232E-06
      1219 -2.6386E-05  8.6581E-06  7.6152E-06  2.7221E-05  3.2124E-07 -2.9982E-06
      1220 -8.7821E-06  3.4251E-06  2.3241E-06  1.4511E-05  3.4671E-07 -1.6733E-06
      1221 -8.7821E-06  3.4251E-06  2.3241E-06  1.4511E-05  3.4671E-07 -1.6733E-06
      2001  7.1660E-04 -1.8634E-04 -1.6859E-04  1.0226E-04 -1.2241E-05  2.9766E-05
      2003  6.8262E-04 -1.8864E-04 -1.8034E-04  1.0861E-04 -5.8475E-06  7.2498E-06
      2005  5.9259E-04 -1.7569E-04 -1.7670E-04  1.1445E-04  2.4819E-07 -1.6843E-05
      2007  4.8333E-04 -1.4480E-04 -1.4508E-04  1.1195E-04  6.1802E-09 -1.8132E-05
      2009  3.7892E-04 -1.1387E-04 -1.1351E-04  1.0654E-04  6.7702E-08 -1.7298E-05
      2011  2.8062E-04 -8.4511E-05 -8.3991E-05  9.8090E-05  9.1232E-08 -1.5933E-05
      2013  1.9210E-04 -5.8074E-05 -5.7353E-05  8.6201E-05  1.2529E-07 -1.4005E-05
      2015  1.1668E-04 -3.5573E-05 -3.4654E-05  7.0574E-05  1.5955E-07 -1.1472E-05
      2017  5.8092E-05 -1.8142E-05 -1.6986E-05  5.1015E-05  2.0130E-07 -8.3021E-06
      2019  2.0080E-05 -6.8774E-06 -5.5070E-06  2.7413E-05  2.4447E-07 -4.4158E-06
      2021  6.6834E-06 -2.9110E-06 -1.4643E-06  1.4593E-05  2.6385E-07 -2.2762E-06
      2101 -1.1251E-04  2.6803E-05  2.8924E-05  1.0829E-04 -1.4163E-05 -1.4696E-05
      2103 -1.0718E-04  2.8471E-05  2.9463E-05  1.1165E-04 -6.7657E-06 -1.5151E-05
      2105 -9.3041E-05  2.7724E-05  2.7604E-05  1.1427E-04  2.8716E-07 -1.5507E-05
      2107 -7.5887E-05  2.2774E-05  2.2740E-05  1.1155E-04  7.1506E-09 -1.5137E-05
      2109 -5.9493E-05  1.7829E-05  1.7872E-05  1.0615E-04  7.8331E-08 -1.4405E-05
      2111 -4.4060E-05  1.3197E-05  1.3259E-05  9.7727E-05  1.0556E-07 -1.3262E-05
      2113 -3.0161E-05  9.0184E-06  9.1046E-06  8.5882E-05  1.4496E-07 -1.1654E-05
      2115 -1.8320E-05  5.4582E-06  5.5680E-06  7.0312E-05  1.8460E-07 -9.5415E-06
      2117 -9.1209E-06  2.6887E-06  2.8268E-06  5.0824E-05  2.3291E-07 -6.8970E-06
      2119 -3.1528E-06  8.9036E-07  1.0541E-06  2.7317E-05  2.8285E-07 -3.7070E-06
      2121 -1.0494E-06  2.5705E-07  4.2991E-07  1.4552E-05  3.0528E-07 -1.9747E-06
      2201 -9.4162E-04  2.3995E-04  2.2644E-04  1.1433E-04 -1.6085E-05 -5.9158E-05
      2203 -8.9698E-04  2.4559E-04  2.3927E-04  1.1469E-04 -7.6838E-06 -3.7551E-05
      2205 -7.7867E-04  2.3114E-04  2.3191E-04  1.1409E-04  3.2613E-07 -1.4170E-05
      2207 -6.3510E-04  1.9035E-04  1.9056E-04  1.1114E-04  8.1210E-09 -1.2143E-05
      2209 -4.9790E-04  1.4953E-04  1.4926E-04  1.0576E-04  8.8961E-08 -1.1511E-05
      2211 -3.6874E-04  1.1090E-04  1.1051E-04  9.7365E-05  1.1988E-07 -1.0591E-05
      2213 -2.5242E-04  7.6111E-05  7.5562E-05  8.5563E-05  1.6463E-07 -9.3040E-06
      2215 -1.5332E-04  4.6489E-05  4.5790E-05  7.0050E-05  2.0965E-07 -7.6107E-06
      2217 -7.6334E-05  2.3520E-05  2.2640E-05  5.0634E-05  2.6451E-07 -5.4918E-06
      2219 -2.6386E-05  8.6581E-06  7.6152E-06  2.7221E-05  3.2124E-07 -2.9982E-06
      2221 -8.7821E-06  3.4251E-06  2.3241E-06  1.4511E-05  3.4671E-07 -1.6733E-06
      3001  8.2911E-04 -2.1315E-04 -1.9751E-04  1.0829E-04  1.9220E-06 -1.4696E-05
      3002  8.2911E-04 -2.1315E-04 -1.9751E-04  1.0829E-04  1.9220E-06 -1.4696E-05
      3003  7.8980E-04 -2.1712E-04 -2.0981E-04  1.1165E-04  9.1812E-07 -1.5151E-05
      3004  7.5050E-04 -2.2109E-04 -2.2210E-04  1.1500E-04 -8.5720E-08 -1.5606E-05
      3005  6.8563E-04 -2.0341E-04 -2.0430E-04  1.1427E-04 -3.8969E-08 -1.5507E-05
      3006  6.2076E-04 -1.8574E-04 -1.8650E-04  1.1354E-04  7.7830E-09 -1.5408E-05
      3007  5.5921E-04 -1.6757E-04 -1.6782E-04  1.1155E-04 -9.7039E-10 -1.5137E-05
      3008  4.9767E-04 -1.4940E-04 -1.4914E-04  1.0955E-04 -9.7237E-09 -1.4866E-05
      3009  4.3841E-04 -1.3170E-04 -1.3139E-04  1.0615E-04 -1.0630E-08 -1.4405E-05
      3010  3.7915E-04 -1.1400E-04 -1.1363E-04  1.0275E-04 -1.1536E-08 -1.3943E-05
      3011  3.2468E-04 -9.7708E-05 -9.7250E-05  9.7727E-05 -1.4324E-08 -1.3262E-05
      3012  2.7021E-04 -8.1418E-05 -8.0869E-05  9.2706E-05 -1.7113E-08 -1.2580E-05
      3013  2.2226E-04 -6.7093E-05 -6.6457E-05  8.5882E-05 -1.9671E-08 -1.1654E-05
      3014  1.7431E-04 -5.2768E-05 -5.2045E-05  7.9058E-05 -2.2230E-08 -1.0728E-05
      3015  1.3500E-04 -4.1031E-05 -4.0222E-05  7.0312E-05 -2.5051E-08 -9.5415E-06
      3016  9.5692E-05 -2.9295E-05 -2.8398E-05  6.1566E-05 -2.7872E-08 -8.3546E-06
      3017  6.7213E-05 -2.0831E-05 -1.9813E-05  5.0824E-05 -3.1606E-08 -6.8970E-06
      3018  3.8733E-05 -1.2367E-05 -1.1228E-05  4.0082E-05 -3.5340E-08 -5.4393E-06
      3019  2.3233E-05 -7.7677E-06 -6.5611E-06  2.7317E-05 -3.8384E-08 -3.7070E-06
      3020  7.7328E-06 -3.1681E-06 -1.8942E-06  1.4552E-05 -4.1427E-08 -1.9747E-06
      3021  7.7328E-06 -3.1681E-06 -1.8942E-06  1.4552E-05 -4.1427E-08 -1.9747E-06
      3051  8.2911E-04 -2.1315E-04 -1.9751E-04  1.0829E-04  1.9220E-06 -1.4696E-05
      3053  7.8980E-04 -2.1712E-04 -2.0981E-04  1.1165E-04  9.1812E-07 -1.5151E-05
      3055  6.8563E-04 -2.0341E-04 -2.0430E-04  1.1427E-04 -3.8969E-08 -1.5507E-05
      3057  5.5921E-04 -1.6757E-04 -1.6782E-04  1.1155E-04 -9.7039E-10 -1.5137E-05
      3059  4.3841E-04 -1.3170E-04 -1.3139E-04  1.0615E-04 -1.0630E-08 -1.4405E-05
      3061  3.2468E-04 -9.7708E-05 -9.7250E-05  9.7727E-05 -1.4324E-08 -1.3262E-05
      3063  2.2226E-04 -6.7093E-05 -6.6457E-05  8.5882E-05 -1.9671E-08 -1.1654E-05
      3065  1.3500E-04 -4.1031E-05 -4.0222E-05  7.0312E-05 -2.5051E-08 -9.5415E-06
      3067  6.7213E-05 -2.0831E-05 -1.9813E-05  5.0824E-05 -3.1606E-08 -6.8970E-06
      3069  2.3233E-05 -7.7677E-06 -6.5611E-06  2.7317E-05 -3.8384E-08 -3.7070E-06
      3071  7.7328E-06 -3.1681E-06 -1.8942E-06  1.4552E-05 -4.1427E-08 -1.9747E-06
      3101  1.6936E-14 -1.9300E-14 -2.8953E-14  1.0829E-04 -8.0358E-15 -1.4696E-05
      3102  1.6936E-14 -1.9300E-14 -2.8953E-14  1.0829E-04 -8.0358E-15 -1.4696E-05
      3103  1.7210E-14 -1.2138E-14 -2.9773E-14  1.1165E-04 -8.1645E-15 -1.5151E-05
      3104  1.7484E-14 -4.9756E-15 -3.0593E-14  1.1500E-04 -8.2933E-15 -1.5606E-05
      3105  2.1108E-14 -8.9327E-15 -3.0936E-14  1.1427E-04 -2.3578E-14 -1.5507E-05
      3106  2.4731E-14 -1.2890E-14 -3.1279E-14  1.1354E-04 -3.8863E-14 -1.5408E-05
      3107  1.1619E-14 -5.7113E-15 -2.2181E-14  1.1155E-04 -2.3076E-14 -1.5137E-05
      3108 -1.4932E-15  1.4673E-15 -1.3083E-14  1.0955E-04 -7.2894E-15 -1.4866E-05
      3109  1.7616E-15 -2.2421E-15 -9.0815E-15  1.0615E-04 -1.0817E-14 -1.4405E-05
      3110  5.0164E-15 -5.9514E-15 -5.0798E-15  1.0275E-04 -1.4346E-14 -1.3943E-05
      3111  7.7268E-16 -4.3759E-15 -9.4522E-15  9.7727E-05 -7.3955E-15 -1.3262E-05
      3112 -3.4711E-15 -2.8003E-15 -1.3825E-14  9.2706E-05 -4.4549E-16 -1.2580E-05
      3113 -2.0229E-15 -8.6835E-15 -1.0544E-14  8.5882E-05 -8.1090E-15 -1.1654E-05
      3114 -5.7484E-16 -1.4567E-14 -7.2642E-15  7.9058E-05 -1.5772E-14 -1.0728E-05
      3115 -6.1509E-15 -9.5772E-15 -1.4453E-14  7.0312E-05 -1.4720E-14 -9.5415E-06
      3116 -1.1727E-14 -4.5878E-15 -2.1642E-14  6.1566E-05 -1.3668E-14 -8.3546E-06
      3117 -5.2427E-15  1.3439E-15 -1.8692E-14  5.0824E-05 -1.4467E-14 -6.8970E-06
      3118  1.2417E-15  7.2756E-15 -1.5742E-14  4.0082E-05 -1.5267E-14 -5.4393E-06
      3119 -6.4692E-15  2.6309E-15 -1.8277E-14  2.7317E-05 -1.0270E-14 -3.7070E-06
      3120 -1.4180E-14 -2.0137E-15 -2.0813E-14  1.4552E-05 -5.2727E-15 -1.9747E-06
      3121 -1.4180E-14 -2.0137E-15 -2.0813E-14  1.4552E-05 -5.2727E-15 -1.9747E-06
      3151 -8.2911E-04  2.1315E-04  1.9751E-04  1.0829E-04 -1.9220E-06 -1.4696E-05
      3153 -7.8980E-04  2.1712E-04  2.0981E-04  1.1165E-04 -9.1812E-07 -1.5151E-05
      3155 -6.8563E-04  2.0341E-04  2.0430E-04  1.1427E-04  3.8969E-08 -1.5507E-05
      3157 -5.5921E-04  1.6757E-04  1.6782E-04  1.1155E-04  9.7034E-10 -1.5137E-05
      3159 -4.3841E-04  1.3170E-04  1.3139E-04  1.0615E-04  1.0630E-08 -1.4405E-05
      3161 -3.2468E-04  9.7708E-05  9.7250E-05  9.7727E-05  1.4324E-08 -1.3262E-05
      3163 -2.2226E-04  6.7093E-05  6.6457E-05  8.5882E-05  1.9671E-08 -1.1654E-05
      3165 -1.3500E-04  4.1031E-05  4.0222E-05  7.0312E-05  2.5051E-08 -9.5415E-06
      3167 -6.7213E-05  2.0831E-05  1.9813E-05  5.0824E-05  3.1606E-08 -6.8970E-06
      3169 -2.3233E-05  7.7677E-06  6.5611E-06  2.7317E-05  3.8384E-08 -3.7070E-06
      3171 -7.7328E-06  3.1681E-06  1.8942E-06  1.4552E-05  4.1427E-08 -1.9747E-06
      3201 -8.2911E-04  2.1315E-04  1.9751E-04  1.0829E-04 -1.9220E-06 -1.4696E-05
      3202 -8.2911E-04  2.1315E-04  1.9751E-04  1.0829E-04 -1.9220E-06 -1.4696E-05
      3203 -7.8980E-04  2.1712E-04  2.0981E-04  1.1165E-04 -9.1812E-07 -1.5151E-05
      3204 -7.5050E-04  2.2109E-04  2.2210E-04  1.1500E-04  8.5720E-08 -1.5606E-05
      3205 -6.8563E-04  2.0341E-04  2.0430E-04  1.1427E-04  3.8969E-08 -1.5507E-05
      3206 -6.2076E-04  1.8574E-04  1.8650E-04  1.1354E-04 -7.7830E-09 -1.5408E-05
      3207 -5.5921E-04  1.6757E-04  1.6782E-04  1.1155E-04  9.7034E-10 -1.5137E-05
      3208 -4.9767E-04  1.4940E-04  1.4914E-04  1.0955E-04  9.7237E-09 -1.4866E-05
      3209 -4.3841E-04  1.3170E-04  1.3139E-04  1.0615E-04  1.0630E-08 -1.4405E-05
      3210 -3.7915E-04  1.1400E-04  1.1363E-04  1.0275E-04  1.1536E-08 -1.3943E-05
      3211 -3.2468E-04  9.7708E-05  9.7250E-05  9.7727E-05  1.4324E-08 -1.3262E-05
      3212 -2.7021E-04  8.1418E-05  8.0869E-05  9.2706E-05  1.7113E-08 -1.2580E-05
      3213 -2.2226E-04  6.7093E-05  6.6457E-05  8.5882E-05  1.9671E-08 -1.1654E-05
      3214 -1.7431E-04  5.2768E-05  5.2045E-05  7.9058E-05  2.2230E-08 -1.0728E-05
      3215 -1.3500E-04  4.1031E-05  4.0222E-05  7.0312E-05  2.5051E-08 -9.5415E-06
      3216 -9.5692E-05  2.9295E-05  2.8398E-05  6.1566E-05  2.7872E-08 -8.3546E-06
      3217 -6.7213E-05  2.0831E-05  1.9813E-05  5.0824E-05  3.1606E-08 -6.8970E-06
      3218 -3.8733E-05  1.2367E-05  1.1228E-05  4.0082E-05  3.5340E-08 -5.4393E-06
      3219 -2.3233E-05  7.7677E-06  6.5611E-06  2.7317E-05  3.8384E-08 -3.7070E-06
      3220 -7.7328E-06  3.1681E-06  1.8942E-06  1.4552E-05  4.1427E-08 -1.9747E-06
      3221 -7.7328E-06  3.1681E-06  1.8942E-06  1.4552E-05  4.1427E-08 -1.9747E-06
      4001  9.4162E-04 -2.3995E-04 -2.2644E-04  1.1433E-04  1.6085E-05 -5.9158E-05
      4003  8.9698E-04 -2.4559E-04 -2.3927E-04  1.1469E-04  7.6838E-06 -3.7551E-05
      4005  7.7867E-04 -2.3114E-04 -2.3191E-04  1.1409E-04 -3.2613E-07 -1.4170E-05
      4007  6.3510E-04 -1.9035E-04 -1.9056E-04  1.1114E-04 -8.1210E-09 -1.2143E-05
      4009  4.9790E-04 -1.4953E-04 -1.4926E-04  1.0576E-04 -8.8961E-08 -1.1511E-05
      4011  3.6874E-04 -1.1090E-04 -1.1051E-04  9.7365E-05 -1.1988E-07 -1.0591E-05
      4013  2.5242E-04 -7.6111E-05 -7.5562E-05  8.5563E-05 -1.6463E-07 -9.3040E-06
      4015  1.5332E-04 -4.6489E-05 -4.5790E-05  7.0050E-05 -2.0965E-07 -7.6107E-06
      4017  7.6334E-05 -2.3520E-05 -2.2640E-05  5.0634E-05 -2.6451E-07 -5.4918E-06
      4019  2.6386E-05 -8.6581E-06 -7.6152E-06  2.7221E-05 -3.2124E-07 -2.9982E-06
      4021  8.7821E-06 -3.4251E-06 -2.3241E-06  1.4511E-05 -3.4671E-07 -1.6733E-06
      4101  1.1251E-04 -2.6803E-05 -2.8924E-05  1.0829E-04  1.4163E-05 -1.4696E-05
      4103  1.0718E-04 -2.8471E-05 -2.9463E-05  1.1165E-04  6.7657E-06 -1.5151E-05
      4105  9.3041E-05 -2.7724E-05 -2.7604E-05  1.1427E-04 -2.8716E-07 -1.5507E-05
      4107  7.5887E-05 -2.2774E-05 -2.2740E-05  1.1155E-04 -7.1506E-09 -1.5137E-05
      4109  5.9493E-05 -1.7829E-05 -1.7872E-05  1.0615E-04 -7.8331E-08 -1.4405E-05
      4111  4.4060E-05 -1.3197E-05 -1.3259E-05  9.7727E-05 -1.0556E-07 -1.3262E-05
      4113  3.0161E-05 -9.0184E-06 -9.1046E-06  8.5882E-05 -1.4496E-07 -1.1654E-05
      4115  1.8320E-05 -5.4582E-06 -5.5680E-06  7.0312E-05 -1.8460E-07 -9.5415E-06
      4117  9.1209E-06 -2.6887E-06 -2.8268E-06  5.0824E-05 -2.3291E-07 -6.8970E-06
      4119  3.1528E-06 -8.9036E-07 -1.0541E-06  2.7317E-05 -2.8285E-07 -3.7070E-06
      4121  1.0494E-06 -2.5705E-07 -4.2991E-07  1.4552E-05 -3.0528E-07 -1.9747E-06
      4201 -7.1660E-04  1.8634E-04  1.6859E-04  1.0226E-04  1.2241E-05  2.9766E-05
      4203 -6.8262E-04  1.8864E-04  1.8034E-04  1.0861E-04  5.8475E-06  7.2498E-06
      4205 -5.9259E-04  1.7569E-04  1.7670E-04  1.1445E-04 -2.4819E-07 -1.6843E-05
      4207 -4.8333E-04  1.4480E-04  1.4508E-04  1.1195E-04 -6.1803E-09 -1.8132E-05
      4209 -3.7892E-04  1.1387E-04  1.1351E-04  1.0654E-04 -6.7702E-08 -1.7298E-05
      4211 -2.8062E-04  8.4511E-05  8.3991E-05  9.8090E-05 -9.1232E-08 -1.5933E-05
      4213 -1.9210E-04  5.8074E-05  5.7353E-05  8.6201E-05 -1.2529E-07 -1.4005E-05
      4215 -1.1668E-04  3.5573E-05  3.4654E-05  7.0574E-05 -1.5955E-07 -1.1472E-05
      4217 -5.8092E-05  1.8142E-05  1.6986E-05  5.1015E-05 -2.0130E-07 -8.3021E-06
      4219 -2.0080E-05  6.8774E-06  5.5070E-06  2.7413E-05 -2.4447E-07 -4.4158E-06
      4221 -6.6834E-06  2.9110E-06  1.4643E-06  1.4593E-05 -2.6385E-07 -2.2762E-06
      5001  9.4162E-04 -2.3995E-04 -2.2644E-04  1.1433E-04  1.6085E-05 -5.9158E-05
      5002  9.4162E-04 -2.3995E-04 -2.2644E-04  1.1433E-04  1.6085E-05 -5.9158E-05
      5003  8.9698E-04 -2.4559E-04 -2.3927E-04  1.1469E-04  7.6838E-06 -3.7551E-05
      5004  8.5234E-04 -2.5123E-04 -2.5210E-04  1.1505E-04 -7.1740E-07 -1.5945E-05
      5005  7.7867E-04 -2.3114E-04 -2.3191E-04  1.1409E-04 -3.2613E-07 -1.4170E-05
      5006  7.0500E-04 -2.1105E-04 -2.1171E-04  1.1313E-04  6.5137E-08 -1.2396E-05
      5007  6.3510E-04 -1.9035E-04 -1.9056E-04  1.1114E-04 -8.1210E-09 -1.2143E-05
      5008  5.6520E-04 -1.6964E-04 -1.6941E-04  1.0915E-04 -8.1379E-08 -1.1889E-05
      5009  4.9790E-04 -1.4953E-04 -1.4926E-04  1.0576E-04 -8.8961E-08 -1.1511E-05
      5010  4.3060E-04 -1.2942E-04 -1.2910E-04  1.0237E-04 -9.6544E-08 -1.1134E-05
      5011  3.6874E-04 -1.1090E-04 -1.1051E-04  9.7365E-05 -1.1988E-07 -1.0591E-05
      5012  3.0688E-04 -9.2392E-05 -9.1918E-05  9.2363E-05 -1.4322E-07 -1.0047E-05
      5013  2.5242E-04 -7.6111E-05 -7.5562E-05  8.5563E-05 -1.6463E-07 -9.3040E-06
      5014  1.9797E-04 -5.9830E-05 -5.9206E-05  7.8763E-05 -1.8604E-07 -8.5609E-06
      5015  1.5332E-04 -4.6489E-05 -4.5790E-05  7.0050E-05 -2.0965E-07 -7.6107E-06
      5016  1.0868E-04 -3.3148E-05 -3.2373E-05  6.1336E-05 -2.3326E-07 -6.6605E-06
      5017  7.6334E-05 -2.3520E-05 -2.2640E-05  5.0634E-05 -2.6451E-07 -5.4918E-06
      5018  4.3989E-05 -1.3891E-05 -1.2906E-05  3.9931E-05 -2.9577E-07 -4.3232E-06
      5019  2.6386E-05 -8.6581E-06 -7.6152E-06  2.7221E-05 -3.2124E-07 -2.9982E-06
      5020  8.7821E-06 -3.4251E-06 -2.3241E-06  1.4511E-05 -3.4671E-07 -1.6733E-06
      5021  8.7821E-06 -3.4251E-06 -2.3241E-06  1.4511E-05 -3.4671E-07 -1.6733E-06
      5051  9.4162E-04 -2.3995E-04 -2.2644E-04  1.1433E-04  1.6085E-05 -5.9158E-05
      5053  8.9698E-04 -2.4559E-04 -2.3927E-04  1.1469E-04  7.6838E-06 -3.7551E-05
      5055  7.7867E-04 -2.3114E-04 -2.3191E-04  1.1409E-04 -3.2613E-07 -1.4170E-05
      5057  6.3510E-04 -1.9035E-04 -1.9056E-04  1.1114E-04 -8.1210E-09 -1.2143E-05
      5059  4.9790E-04 -1.4953E-04 -1.4926E-04  1.0576E-04 -8.8961E-08 -1.1511E-05
      5061  3.6874E-04 -1.1090E-04 -1.1051E-04  9.7365E-05 -1.1988E-07 -1.0591E-05
      5063  2.5242E-04 -7.6111E-05 -7.5562E-05  8.5563E-05 -1.6463E-07 -9.3040E-06
      5065  1.5332E-04 -4.6489E-05 -4.5790E-05  7.0050E-05 -2.0965E-07 -7.6107E-06
      5067  7.6334E-05 -2.3520E-05 -2.2640E-05  5.0634E-05 -2.6451E-07 -5.4918E-06
      5069  2.6386E-05 -8.6581E-06 -7.6152E-06  2.7221E-05 -3.2124E-07 -2.9982E-06
      5071  8.7821E-06 -3.4251E-06 -2.3241E-06  1.4511E-05 -3.4671E-07 -1.6733E-06
      5101  1.1251E-04 -2.6803E-05 -2.8924E-05  1.0829E-04  1.4163E-05 -1.4696E-05
      5102  1.1251E-04 -2.6803E-05 -2.8924E-05  1.0829E-04  1.4163E-05 -1.4696E-05
      5103  1.0718E-04 -2.8471E-05 -2.9463E-05  1.1165E-04  6.7657E-06 -1.5151E-05
      5104  1.0184E-04 -3.0139E-05 -3.0002E-05  1.1500E-04 -6.3168E-07 -1.5606E-05
      5105  9.3041E-05 -2.7724E-05 -2.7604E-05  1.1427E-04 -2.8716E-07 -1.5507E-05
      5106  8.4239E-05 -2.5309E-05 -2.5206E-05  1.1354E-04  5.7354E-08 -1.5408E-05
      5107  7.5887E-05 -2.2774E-05 -2.2740E-05  1.1155E-04 -7.1506E-09 -1.5137E-05
      5108  6.7535E-05 -2.0239E-05 -2.0274E-05  1.0955E-04 -7.1655E-08 -1.4866E-05
      5109  5.9493E-05 -1.7829E-05 -1.7872E-05  1.0615E-04 -7.8331E-08 -1.4405E-05
      5110  5.1452E-05 -1.5420E-05 -1.5470E-05  1.0275E-04 -8.5008E-08 -1.3943E-05
      5111  4.4060E-05 -1.3197E-05 -1.3259E-05  9.7727E-05 -1.0556E-07 -1.3262E-05
      5112  3.6668E-05 -1.0974E-05 -1.1049E-05  9.2706E-05 -1.2610E-07 -1.2580E-05
      5113  3.0161E-05 -9.0184E-06 -9.1046E-06  8.5882E-05 -1.4496E-07 -1.1654E-05
      5114  2.3655E-05 -7.0627E-06 -7.1607E-06  7.9058E-05 -1.6381E-07 -1.0728E-05
      5115  1.8320E-05 -5.4582E-06 -5.5680E-06  7.0312E-05 -1.8460E-07 -9.5415E-06
      5116  1.2986E-05 -3.8536E-06 -3.9754E-06  6.1566E-05 -2.0539E-07 -8.3546E-06
      5117  9.1209E-06 -2.6887E-06 -2.8268E-06  5.0824E-05 -2.3291E-07 -6.8970E-06
      5118  5.2562E-06 -1.5237E-06 -1.6783E-06  4.0082E-05 -2.6043E-07 -5.4393E-06
      5119  3.1528E-06 -8.9036E-07 -1.0541E-06  2.7317E-05 -2.8285E-07 -3.7070E-06
      5120  1.0494E-06 -2.5705E-07 -4.2991E-07  1.4552E-05 -3.0528E-07 -1.9747E-06
